SEQ,LINE_NM,UPDOWN_CD,DAY_CD,STATN_CD,EXT_CD,STATN_NM,FIRST_TIME,FIRST_DEP_NM,FIRST_ARR_NM,LAST_TIME,LAST_DEP_NM,LAST_ARR_NM
2176,04호선,2,2,433,433,사당,55000,사당,오이도,240030,불암산,산본
2177,04호선,2,3,433,433,사당,55000,사당,오이도,240030,불암산,산본
2178,04호선,2,1,433,433,사당,55000,사당,오이도,250230,진접,사당
2179,04호선,2,2,426,426,서울역,55030,한성대입구,오이도,234400,불암산,산본
2180,04호선,2,3,426,426,서울역,55030,한성대입구,오이도,234400,불암산,산본
2181,04호선,1,1,417,417,길음,55100,서울역,불암산,244630,사당,불암산
2182,04호선,1,2,1450,435,선바위,55100,산본,불암산,235530,오이도,사당
2183,04호선,1,3,1450,435,선바위,55100,산본,불암산,235530,오이도,사당
2184,04호선,2,1,427,427,숙대입구,55130,한성대입구,오이도,244800,진접,사당
2185,04호선,1,3,417,417,길음,55200,서울역,불암산,234930,오이도,노원
2186,04호선,1,2,417,417,길음,55200,서울역,불암산,234930,오이도,노원
2187,04호선,2,1,434,434,남태령,55200,사당,오이도,241100,불암산,금정
2188,04호선,2,3,1753,447,반월,55230,금정,오이도,241600,불암산,안산
2189,04호선,2,2,1753,447,반월,55230,금정,오이도,241600,불암산,안산
2190,04호선,2,2,434,434,남태령,55230,사당,오이도,240300,불암산,산본
2191,04호선,2,3,434,434,남태령,55230,사당,오이도,240300,불암산,산본
2192,04호선,2,2,427,427,숙대입구,55230,한성대입구,오이도,234600,불암산,산본
2193,04호선,2,3,427,427,숙대입구,55230,한성대입구,오이도,234600,불암산,산본
2194,04호선,2,1,1752,446,대야미,55300,금정,오이도,241930,불암산,안산
2195,04호선,1,1,416,416,미아사거리,55330,서울역,불암산,244900,사당,불암산
2196,04호선,2,1,428,428,삼각지,55330,한성대입구,오이도,245000,진접,사당
2197,04호선,1,3,416,416,미아사거리,55430,서울역,불암산,235200,오이도,노원
2198,04호선,1,2,416,416,미아사거리,55430,서울역,불암산,235200,오이도,노원
2199,04호선,2,2,428,428,삼각지,55430,한성대입구,오이도,234800,불암산,산본
2200,04호선,2,3,428,428,삼각지,55430,한성대입구,오이도,234800,불암산,산본
2201,04호선,2,1,1450,435,선바위,55500,사당,오이도,241400,불암산,금정
2202,04호선,2,1,429,429,신용산,55500,한성대입구,오이도,245130,진접,사당
2203,04호선,2,1,1753,447,반월,55530,금정,오이도,242200,불암산,안산
2204,04호선,2,2,1450,435,선바위,55530,사당,오이도,240600,불암산,산본
2205,04호선,2,3,1450,435,선바위,55530,사당,오이도,240600,불암산,산본
2206,04호선,1,1,415,415,미아,55600,서울역,불암산,245130,사당,불암산
2207,04호선,2,3,1754,448,상록수,55600,금정,오이도,241930,불암산,안산
2208,04호선,2,2,1754,448,상록수,55600,금정,오이도,241930,불암산,안산
2209,04호선,2,3,429,429,신용산,55600,한성대입구,오이도,234930,불암산,산본
2210,04호선,2,2,429,429,신용산,55600,한성대입구,오이도,234930,불암산,산본
2211,04호선,1,3,415,415,미아,55700,서울역,불암산,235430,오이도,노원
2212,04호선,1,2,415,415,미아,55700,서울역,불암산,235430,오이도,노원
2213,04호선,2,1,1451,436,경마공원,55700,사당,오이도,241600,불암산,금정
2214,04호선,2,2,1451,436,경마공원,55730,사당,오이도,240800,불암산,산본
2215,04호선,2,3,1451,436,경마공원,55730,사당,오이도,240800,불암산,산본
2216,04호선,2,1,430,430,이촌,55730,한성대입구,오이도,245400,진접,사당
2217,04호선,1,1,414,414,수유,55800,서울역,불암산,245330,사당,불암산
2218,04호선,2,2,1755,449,한대앞,55800,금정,오이도,242130,불암산,안산
2219,04호선,2,3,1755,449,한대앞,55800,금정,오이도,242130,불암산,안산
2220,04호선,2,2,430,430,이촌,55830,한성대입구,오이도,235200,불암산,산본
2221,04호선,2,3,430,430,이촌,55830,한성대입구,오이도,235200,불암산,산본
2222,04호선,2,1,1754,448,상록수,55900,금정,오이도,242530,불암산,안산
2223,04호선,1,2,414,414,수유,55900,서울역,불암산,235630,오이도,노원
2224,04호선,1,3,414,414,수유,55900,서울역,불암산,235630,오이도,노원
2225,04호선,2,1,1452,437,대공원,55900,사당,오이도,241800,불암산,금정
2226,04호선,2,2,1452,437,대공원,55930,사당,오이도,241000,불암산,산본
2227,04호선,2,3,1452,437,대공원,55930,사당,오이도,241000,불암산,산본
2228,04호선,1,1,413,413,쌍문,60030,서울역,불암산,245600,사당,불암산
2229,04호선,2,3,1756,450,중앙,60030,금정,오이도,242400,불암산,안산
2230,04호선,2,2,1756,450,중앙,60030,금정,오이도,242400,불암산,안산
2231,04호선,2,1,1755,449,한대앞,60100,금정,오이도,242730,불암산,안산
2232,04호선,2,1,1453,438,과천,60100,사당,오이도,242000,불암산,금정
2233,04호선,2,1,431,431,동작,60100,한성대입구,오이도,245730,진접,사당
2234,04호선,1,3,413,413,쌍문,60130,서울역,불암산,235900,오이도,노원
2235,04호선,1,2,413,413,쌍문,60130,서울역,불암산,235900,오이도,노원
2236,04호선,2,3,1453,438,과천,60130,사당,오이도,241200,불암산,산본
2237,04호선,2,2,1453,438,과천,60130,사당,오이도,241200,불암산,산본
2238,04호선,2,2,431,431,동작,60200,한성대입구,오이도,235530,불암산,산본
2239,04호선,2,3,431,431,동작,60200,한성대입구,오이도,235530,불암산,산본
2240,04호선,2,2,1757,451,고잔,60230,금정,오이도,242600,불암산,안산
2241,04호선,2,3,1757,451,고잔,60230,금정,오이도,242600,불암산,안산
2242,04호선,1,1,412,412,창동,60300,서울역,불암산,245830,사당,불암산
2243,04호선,2,1,1454,439,정부과천청사,60300,사당,오이도,242200,불암산,금정
2244,04호선,2,1,1756,450,중앙,60330,금정,오이도,243000,불암산,안산
2245,04호선,2,3,1454,439,정부과천청사,60330,사당,오이도,241400,불암산,산본
2246,04호선,2,2,1454,439,정부과천청사,60330,사당,오이도,241400,불암산,산본
2247,04호선,1,2,412,412,창동,60400,서울역,불암산,240130,오이도,노원
2248,04호선,1,3,412,412,창동,60400,서울역,불암산,240130,오이도,노원
2249,04호선,2,1,432,432,총신대입구,60400,한성대입구,오이도,250030,진접,사당
2250,04호선,1,1,411,411,노원,60500,서울역,불암산,250030,사당,불암산
2251,04호선,2,2,1758,452,초지,60500,금정,오이도,242830,불암산,안산
2252,04호선,2,3,1758,452,초지,60500,금정,오이도,242830,불암산,안산
2253,04호선,2,2,432,432,총신대입구,60500,한성대입구,오이도,235830,불암산,산본
2254,04호선,2,3,432,432,총신대입구,60500,한성대입구,오이도,235830,불암산,산본
2255,04호선,2,1,1757,451,고잔,60530,금정,오이도,243200,불암산,안산
2256,04호선,1,2,411,411,노원,60600,서울역,불암산,235530,사당,불암산
2257,04호선,1,3,411,411,노원,60600,서울역,불암산,235530,사당,불암산
2258,04호선,2,1,1455,440,인덕원,60630,사당,오이도,242530,불암산,금정
2259,04호선,1,1,410,410,상계,60700,서울역,불암산,250230,사당,불암산
2260,04호선,2,3,1455,440,인덕원,60700,사당,오이도,241730,불암산,산본
2261,04호선,2,2,1455,440,인덕원,60700,사당,오이도,241730,불암산,산본
2262,04호선,2,2,1759,453,안산,60800,금정,오이도,235530,불암산,오이도
2263,04호선,2,3,1759,453,안산,60800,금정,오이도,235530,불암산,오이도
2264,04호선,2,1,1758,452,초지,60800,금정,오이도,243430,불암산,안산
2265,04호선,1,3,410,410,상계,60800,서울역,불암산,235730,사당,불암산
2266,04호선,1,2,410,410,상계,60800,서울역,불암산,235730,사당,불암산
2267,04호선,2,1,1456,441,평촌,60900,사당,오이도,242800,불암산,금정
2268,04호선,2,2,1456,441,평촌,60930,사당,오이도,242000,불암산,산본
2269,04호선,2,3,1456,441,평촌,60930,사당,오이도,242000,불암산,산본
2270,04호선,2,3,1760,454,신길온천,61100,금정,오이도,235830,불암산,오이도
2271,04호선,2,2,1760,454,신길온천,61100,금정,오이도,235830,불암산,오이도
2272,04호선,2,1,1457,442,범계,61100,사당,오이도,243000,불암산,금정
2273,04호선,2,3,1457,442,범계,61130,사당,오이도,242200,불암산,산본
2274,04호선,2,2,1457,442,범계,61130,사당,오이도,242200,불암산,산본
2275,04호선,2,3,1761,455,정왕,61400,금정,오이도,240130,불암산,오이도
2276,04호선,2,2,1761,455,정왕,61400,금정,오이도,240130,불암산,오이도
2277,05호선,1,3,2527,526,여의도,53000,여의도,방화,235110,마천,화곡
2278,05호선,1,1,2527,526,여의도,53000,여의도,방화,242840,하남검단산,방화
2279,05호선,1,2,2527,526,여의도,53000,여의도,방화,235110,마천,화곡
2280,05호선,1,3,2541,540,왕십리,53000,왕십리,방화,234510,마천,애오개
2281,05호선,1,1,2541,540,왕십리,53000,왕십리,방화,244200,하남검단산,애오개
2282,05호선,1,2,2541,540,왕십리,53000,왕십리,방화,234510,마천,애오개
2283,05호선,2,3,2518,517,화곡,53000,화곡,하남검단산,233520,방화,애오개
2284,05호선,2,2,2518,517,화곡,53000,화곡,하남검단산,233520,방화,애오개
2285,05호선,2,1,2518,517,화곡,53000,화곡,하남검단산,242850,방화,애오개
2286,05호선,2,3,2511,510,방화,53000,방화,하남검단산,233300,방화,화곡
2287,05호선,2,2,2511,510,방화,53000,방화,하남검단산,233300,방화,화곡
2288,05호선,2,1,2511,510,방화,53000,방화,하남검단산,243700,방화,화곡
2289,05호선,1,1,2554,553,상일동,53000,상일동,방화,243100,하남검단산,강동
2290,05호선,1,3,2554,553,상일동,53000,상일동,방화,235300,하남검단산,강동
2291,05호선,1,2,2554,553,상일동,53000,상일동,방화,235300,하남검단산,강동
2292,05호선,1,1,2566,558,하남검단산,53000,하남검단산,방화,241800,하남검단산,강동
2293,05호선,2,3,2549,548,강동,53000,강동,마천,240620,방화,상일동
2294,05호선,2,1,2549,548,강동,53000,강동,마천,245020,방화,상일동
2295,05호선,2,2,2549,548,강동,53000,강동,마천,240620,방화,상일동
2296,05호선,1,1,2561,P555,마천,53100,마천,방화,242900,마천,왕십리
2297,05호선,1,3,2540,539,행당,53130,왕십리,방화,234640,마천,애오개
2298,05호선,1,2,2540,539,행당,53130,왕십리,방화,234640,마천,애오개
2299,05호선,1,1,2540,539,행당,53130,왕십리,방화,244330,하남검단산,애오개
2300,05호선,1,2,2526,525,신길,53200,여의도,방화,235310,마천,화곡
2301,05호선,1,3,2526,525,신길,53200,여의도,방화,235310,마천,화곡
2302,05호선,1,1,2526,525,신길,53200,여의도,방화,243040,하남검단산,방화
2303,05호선,2,1,2519,518,까치산,53200,화곡,하남검단산,243050,방화,애오개
2304,05호선,2,2,2519,518,까치산,53200,화곡,하남검단산,233720,방화,애오개
2305,05호선,2,3,2519,518,까치산,53200,화곡,하남검단산,233720,방화,애오개
2306,05호선,1,1,2545,544,군자,53200,군자,방화,245150,마천,왕십리
2307,05호선,1,2,2545,544,군자,53200,군자,방화,235020,하남검단산,왕십리
2308,05호선,1,3,2545,544,군자,53200,군자,방화,235020,하남검단산,왕십리
2309,05호선,2,2,2512,511,개화산,53200,방화,하남검단산,233500,방화,화곡
2310,05호선,2,1,2512,511,개화산,53200,방화,하남검단산,243900,방화,화곡
2311,05호선,2,3,2512,511,개화산,53200,방화,하남검단산,233500,방화,화곡
2312,05호선,1,3,2549,548,강동,53200,강동,방화,235420,마천,군자
2313,05호선,1,1,2549,548,강동,53200,강동,방화,244250,마천,왕십리
2314,05호선,1,2,2549,548,강동,53200,강동,방화,235420,마천,군자
2315,05호선,1,1,2553,552,고덕,53200,상일동,방화,243310,하남검단산,강동
2316,05호선,1,2,2553,552,고덕,53210,상일동,방화,235510,하남검단산,강동
2317,05호선,1,3,2553,552,고덕,53210,상일동,방화,235510,하남검단산,강동
2318,05호선,2,3,2555,P549,둔촌동,53220,강동,마천,235110,방화,마천
2319,05호선,2,2,2555,P549,둔촌동,53220,강동,마천,235110,방화,마천
2320,05호선,2,1,2555,P549,둔촌동,53220,강동,마천,243640,방화,마천
2321,05호선,1,2,2566,558,하남검단산,53230,하남검단산,방화,234000,하남검단산,강동
2322,05호선,1,3,2566,558,하남검단산,53230,하남검단산,방화,234000,하남검단산,강동
2323,05호선,1,1,2565,557,하남시청,53300,하남검단산,방화,242100,하남검단산,강동
2324,05호선,1,1,2560,P554,거여,53300,마천,방화,243100,마천,왕십리
2325,05호선,1,3,2539,538,신금호,53310,왕십리,방화,234820,마천,애오개
2326,05호선,1,1,2539,538,신금호,53310,왕십리,방화,244500,하남검단산,애오개
2327,05호선,1,2,2539,538,신금호,53310,왕십리,방화,234820,마천,애오개
2328,05호선,1,2,2561,P555,마천,53330,마천,방화,234030,마천,군자
2329,05호선,1,3,2561,P555,마천,53330,마천,방화,234030,마천,군자
2330,05호선,1,3,2548,547,천호,53340,강동,방화,235600,마천,군자
2331,05호선,1,1,2548,547,천호,53340,강동,방화,244450,마천,왕십리
2332,05호선,1,2,2548,547,천호,53340,강동,방화,235600,마천,군자
2333,05호선,1,1,2525,524,영등포시장,53350,여의도,방화,243230,하남검단산,방화
2334,05호선,1,3,2525,524,영등포시장,53350,여의도,방화,235500,마천,화곡
2335,05호선,1,2,2525,524,영등포시장,53350,여의도,방화,235500,마천,화곡
2336,05호선,2,2,2520,519,신정,53410,화곡,하남검단산,233930,방화,애오개
2337,05호선,2,3,2520,519,신정,53410,화곡,하남검단산,233930,방화,애오개
2338,05호선,2,1,2520,519,신정,53410,화곡,하남검단산,243310,방화,애오개
2339,05호선,1,3,2544,543,장한평,53410,군자,방화,235230,하남검단산,왕십리
2340,05호선,1,1,2544,543,장한평,53410,군자,방화,245400,마천,왕십리
2341,05호선,1,2,2544,543,장한평,53410,군자,방화,235230,하남검단산,왕십리
2342,05호선,2,1,2513,512,김포공항,53410,방화,하남검단산,244100,방화,화곡
2343,05호선,2,2,2513,512,김포공항,53410,방화,하남검단산,233710,방화,화곡
2344,05호선,2,3,2513,512,김포공항,53410,방화,하남검단산,233710,방화,화곡
2345,05호선,1,1,2552,551,명일,53410,상일동,방화,243520,하남검단산,강동
2346,05호선,1,2,2552,551,명일,53420,상일동,방화,235720,하남검단산,강동
2347,05호선,1,3,2552,551,명일,53420,상일동,방화,235720,하남검단산,강동
2348,05호선,2,1,2556,P550,올림픽공원,53430,강동,마천,243850,방화,마천
2349,05호선,2,2,2556,P550,올림픽공원,53430,강동,마천,235320,방화,마천
2350,05호선,2,3,2556,P550,올림픽공원,53430,강동,마천,235320,방화,마천
2351,05호선,1,1,2559,P553,개롱,53450,마천,방화,243250,마천,왕십리
2352,05호선,1,1,2538,537,청구,53510,왕십리,방화,244700,하남검단산,애오개
2353,05호선,1,2,2538,537,청구,53510,왕십리,방화,235020,마천,애오개
2354,05호선,1,3,2538,537,청구,53510,왕십리,방화,235020,마천,애오개
2355,05호선,1,1,2564,556,하남풍산,53520,하남검단산,방화,242320,하남검단산,강동
2356,05호선,1,1,2524,523,영등포구청,53530,여의도,방화,243410,하남검단산,방화
2357,05호선,1,2,2524,523,영등포구청,53530,여의도,방화,235640,마천,화곡
2358,05호선,1,3,2524,523,영등포구청,53530,여의도,방화,235640,마천,화곡
2359,05호선,1,2,2565,557,하남시청,53530,하남검단산,방화,234300,하남검단산,강동
2360,05호선,1,3,2565,557,하남시청,53530,하남검단산,방화,234300,하남검단산,강동
2361,05호선,1,3,2560,P554,거여,53530,마천,방화,234230,마천,군자
2362,05호선,1,2,2560,P554,거여,53530,마천,방화,234230,마천,군자
2363,05호선,2,2,2521,520,목동,53550,화곡,하남검단산,234110,방화,애오개
2364,05호선,2,1,2521,520,목동,53550,화곡,하남검단산,243450,방화,애오개
2365,05호선,2,3,2521,520,목동,53550,화곡,하남검단산,234110,방화,애오개
2366,05호선,1,1,2551,550,굽은다리,53550,상일동,방화,243700,하남검단산,강동
2367,05호선,1,2,2551,550,굽은다리,53600,상일동,방화,235900,하남검단산,강동
2368,05호선,1,3,2551,550,굽은다리,53600,상일동,방화,235900,하남검단산,강동
2369,05호선,1,3,2547,546,광나루,53610,강동,방화,235830,마천,군자
2370,05호선,1,2,2547,546,광나루,53610,강동,방화,235830,마천,군자
2371,05호선,1,1,2547,546,광나루,53610,강동,방화,244720,마천,왕십리
2372,05호선,1,3,2543,542,답십리,53620,군자,방화,235440,하남검단산,왕십리
2373,05호선,1,1,2543,542,답십리,53620,군자,방화,245610,마천,왕십리
2374,05호선,1,2,2543,542,답십리,53620,군자,방화,235440,하남검단산,왕십리
2375,05호선,2,1,2557,P551,방이,53620,강동,마천,244040,방화,마천
2376,05호선,2,3,2557,P551,방이,53620,강동,마천,235510,방화,마천
2377,05호선,2,2,2557,P551,방이,53620,강동,마천,235510,방화,마천
2378,05호선,1,1,2558,P552,오금,53630,마천,방화,243430,마천,왕십리
2379,05호선,2,1,2514,513,송정,53650,방화,하남검단산,244330,방화,화곡
2380,05호선,2,3,2514,513,송정,53650,방화,하남검단산,233950,방화,화곡
2381,05호선,2,2,2514,513,송정,53650,방화,하남검단산,233950,방화,화곡
2382,05호선,2,3,2545,544,군자,53700,군자,하남검단산,235750,방화,상일동
2383,05호선,2,1,2545,544,군자,53700,군자,하남검단산,244140,방화,상일동
2384,05호선,2,2,2545,544,군자,53700,군자,하남검단산,235750,방화,상일동
2385,05호선,1,1,2523,522,양평,53700,여의도,방화,243540,하남검단산,방화
2386,05호선,1,3,2523,522,양평,53700,여의도,방화,235810,마천,화곡
2387,05호선,1,2,2523,522,양평,53700,여의도,방화,235810,마천,화곡
2388,05호선,1,1,2531,530,애오개,53700,애오개,방화,244020,마천,여의도
2389,05호선,1,3,2531,530,애오개,53700,애오개,방화,235220,하남검단산,여의도
2390,05호선,1,2,2531,530,애오개,53700,애오개,방화,235220,하남검단산,여의도
2391,05호선,1,1,2537,536,동대문역사문화공원,53710,왕십리,방화,244850,하남검단산,애오개
2392,05호선,1,2,2537,536,동대문역사문화공원,53710,왕십리,방화,235220,마천,애오개
2393,05호선,1,3,2537,536,동대문역사문화공원,53710,왕십리,방화,235220,마천,애오개
2394,05호선,1,3,2559,P553,개롱,53720,마천,방화,234420,마천,군자
2395,05호선,1,2,2559,P553,개롱,53720,마천,방화,234420,마천,군자
2396,05호선,1,1,2550,549,길동,53730,상일동,방화,243840,하남검단산,강동
2397,05호선,2,2,2522,521,오목교,53740,화곡,하남검단산,234300,방화,애오개
2398,05호선,2,1,2522,521,오목교,53740,화곡,하남검단산,243630,방화,애오개
2399,05호선,2,3,2522,521,오목교,53740,화곡,하남검단산,234300,방화,애오개
2400,05호선,1,3,2550,549,길동,53740,상일동,방화,240040,하남검단산,강동
2401,05호선,1,2,2550,549,길동,53740,상일동,방화,240040,하남검단산,강동
2402,05호선,1,2,2564,556,하남풍산,53750,하남검단산,방화,234520,하남검단산,강동
2403,05호선,1,3,2564,556,하남풍산,53750,하남검단산,방화,234520,하남검단산,강동
2404,05호선,2,1,2558,P552,오금,53810,강동,마천,244230,방화,마천
2405,05호선,2,2,2558,P552,오금,53810,강동,마천,235700,방화,마천
2406,05호선,2,3,2558,P552,오금,53810,강동,마천,235700,방화,마천
2407,05호선,1,3,2542,541,마장,53820,군자,방화,235640,하남검단산,왕십리
2408,05호선,1,2,2542,541,마장,53820,군자,방화,235640,하남검단산,왕십리
2409,05호선,1,1,2542,541,마장,53820,군자,방화,245820,마천,왕십리
2410,05호선,1,2,2546,545,아차산,53820,강동,방화,240040,마천,군자
2411,05호선,1,3,2546,545,아차산,53820,강동,방화,240040,마천,군자
2412,05호선,1,1,2546,545,아차산,53820,강동,방화,244940,마천,왕십리
2413,05호선,1,1,2563,555,미사,53820,하남검단산,방화,242620,하남검단산,강동
2414,05호선,1,1,2557,P551,방이,53820,마천,방화,243620,마천,왕십리
2415,05호선,2,2,2515,514,마곡,53840,방화,하남검단산,234140,방화,화곡
2416,05호선,2,1,2515,514,마곡,53840,방화,하남검단산,244510,방화,화곡
2417,05호선,2,3,2515,514,마곡,53840,방화,하남검단산,234140,방화,화곡
2418,05호선,2,2,2546,545,아차산,53850,군자,하남검단산,235940,방화,상일동
2419,05호선,2,1,2546,545,아차산,53850,군자,하남검단산,244340,방화,상일동
2420,05호선,2,3,2546,545,아차산,53850,군자,하남검단산,235940,방화,상일동
2421,05호선,1,3,2522,521,오목교,53850,여의도,방화,240000,마천,화곡
2422,05호선,1,2,2522,521,오목교,53850,여의도,방화,240000,마천,화곡
2423,05호선,1,1,2522,521,오목교,53850,여의도,방화,243730,하남검단산,방화
2424,05호선,1,1,2530,529,공덕,53900,애오개,방화,244220,마천,여의도
2425,05호선,1,2,2530,529,공덕,53900,애오개,방화,235420,하남검단산,여의도
2426,05호선,1,3,2530,529,공덕,53900,애오개,방화,235420,하남검단산,여의도
2427,05호선,1,2,2558,P552,오금,53900,마천,방화,234600,마천,군자
2428,05호선,1,3,2558,P552,오금,53900,마천,방화,234600,마천,군자
2429,05호선,1,2,2536,535,을지로4가,53910,왕십리,방화,235420,마천,애오개
2430,05호선,1,3,2536,535,을지로4가,53910,왕십리,방화,235420,마천,애오개
2431,05호선,1,1,2536,535,을지로4가,53910,왕십리,방화,245040,하남검단산,애오개
2432,05호선,2,1,2523,522,양평,53920,화곡,하남검단산,243810,방화,애오개
2433,05호선,2,2,2523,522,양평,53920,화곡,하남검단산,234440,방화,애오개
2434,05호선,2,3,2523,522,양평,53920,화곡,하남검단산,234440,방화,애오개
2435,05호선,2,2,2559,P553,개롱,53950,강동,마천,235840,방화,마천
2436,05호선,2,3,2559,P553,개롱,53950,강동,마천,235840,방화,마천
2437,05호선,2,1,2559,P553,개롱,53950,강동,마천,244410,방화,마천
2438,05호선,2,2,2531,530,애오개,54000,애오개,마천,234700,방화,왕십리
2439,05호선,2,3,2531,530,애오개,54000,애오개,마천,234700,방화,왕십리
2440,05호선,2,1,2531,530,애오개,54000,애오개,마천,243310,방화,군자
2441,05호선,1,1,2556,P550,올림픽공원,54010,마천,방화,243810,마천,왕십리
2442,05호선,1,1,2521,520,목동,54040,여의도,방화,243920,하남검단산,방화
2443,05호선,1,2,2521,520,목동,54040,여의도,방화,240150,마천,화곡
2444,05호선,1,3,2521,520,목동,54040,여의도,방화,240150,마천,화곡
2445,05호선,1,3,2529,528,마포,54040,애오개,방화,235600,하남검단산,여의도
2446,05호선,1,1,2529,528,마포,54040,애오개,방화,244400,마천,여의도
2447,05호선,1,2,2529,528,마포,54040,애오개,방화,235600,하남검단산,여의도
2448,05호선,1,1,2562,554,강일,54040,하남검단산,방화,242840,하남검단산,강동
2449,05호선,2,2,2516,515,발산,54050,방화,하남검단산,234350,방화,화곡
2450,05호선,2,1,2516,515,발산,54050,방화,하남검단산,244710,방화,화곡
2451,05호선,2,3,2516,515,발산,54050,방화,하남검단산,234350,방화,화곡
2452,05호선,1,2,2563,555,미사,54050,하남검단산,방화,234820,하남검단산,강동
2453,05호선,1,3,2563,555,미사,54050,하남검단산,방화,234820,하남검단산,강동
2454,05호선,1,3,2557,P551,방이,54050,마천,방화,234750,마천,군자
2455,05호선,1,2,2557,P551,방이,54050,마천,방화,234750,마천,군자
2456,05호선,2,1,2547,546,광나루,54100,군자,하남검단산,244550,방화,상일동
2457,05호선,2,3,2547,546,광나루,54100,군자,하남검단산,240150,방화,상일동
2458,05호선,2,2,2547,546,광나루,54100,군자,하남검단산,240150,방화,상일동
2459,05호선,2,3,2524,523,영등포구청,54100,화곡,하남검단산,234620,방화,애오개
2460,05호선,2,2,2524,523,영등포구청,54100,화곡,하남검단산,234620,방화,애오개
2461,05호선,2,1,2524,523,영등포구청,54100,화곡,하남검단산,243950,방화,애오개
2462,05호선,1,1,2535,534,종로3가,54120,왕십리,방화,245310,하남검단산,애오개
2463,05호선,1,2,2535,534,종로3가,54120,왕십리,방화,235630,마천,애오개
2464,05호선,1,3,2535,534,종로3가,54120,왕십리,방화,235630,마천,애오개
2465,05호선,2,2,2560,P554,거여,54140,강동,마천,240030,방화,마천
2466,05호선,2,1,2560,P554,거여,54140,강동,마천,244600,방화,마천
2467,05호선,2,3,2560,P554,거여,54140,강동,마천,240030,방화,마천
2468,05호선,2,2,2532,531,충정로,54150,애오개,마천,234850,방화,왕십리
2469,05호선,2,3,2532,531,충정로,54150,애오개,마천,234850,방화,왕십리
2470,05호선,2,1,2532,531,충정로,54150,애오개,마천,243500,방화,군자
2471,05호선,1,2,2520,519,신정,54210,여의도,방화,240320,마천,화곡
2472,05호선,1,3,2520,519,신정,54210,여의도,방화,240320,마천,화곡
2473,05호선,1,1,2520,519,신정,54210,여의도,방화,244050,하남검단산,방화
2474,05호선,1,1,2555,P549,둔촌동,54220,마천,방화,244020,마천,왕십리
2475,05호선,2,1,2525,524,영등포시장,54230,화곡,하남검단산,244130,방화,애오개
2476,05호선,2,2,2525,524,영등포시장,54230,화곡,하남검단산,234750,방화,애오개
2477,05호선,2,3,2525,524,영등포시장,54230,화곡,하남검단산,234750,방화,애오개
2478,05호선,1,2,2556,P550,올림픽공원,54240,마천,방화,234940,마천,군자
2479,05호선,1,3,2556,P550,올림픽공원,54240,마천,방화,234940,마천,군자
2480,05호선,2,3,2517,516,우장산,54250,방화,하남검단산,234550,방화,화곡
2481,05호선,2,1,2517,516,우장산,54250,방화,하남검단산,244900,방화,화곡
2482,05호선,2,2,2517,516,우장산,54250,방화,하남검단산,234550,방화,화곡
2483,05호선,1,3,2528,527,여의나루,54300,애오개,방화,235820,하남검단산,여의도
2484,05호선,1,2,2528,527,여의나루,54300,애오개,방화,235820,하남검단산,여의도
2485,05호선,1,1,2528,527,여의나루,54300,애오개,방화,244620,마천,여의도
2486,05호선,1,2,2562,554,강일,54310,하남검단산,방화,235040,하남검단산,강동
2487,05호선,1,3,2562,554,강일,54310,하남검단산,방화,235040,하남검단산,강동
2488,05호선,2,2,2533,532,서대문,54320,애오개,마천,235020,방화,왕십리
2489,05호선,2,3,2533,532,서대문,54320,애오개,마천,235020,방화,왕십리
2490,05호선,2,1,2533,532,서대문,54320,애오개,마천,243620,방화,군자
2491,05호선,1,3,2534,533,광화문,54330,왕십리,방화,235840,마천,애오개
2492,05호선,1,2,2534,533,광화문,54330,왕십리,방화,235840,마천,애오개
2493,05호선,1,1,2534,533,광화문,54330,왕십리,방화,245530,하남검단산,애오개
2494,05호선,2,1,2548,547,천호,54340,군자,하남검단산,244830,방화,상일동
2495,05호선,2,2,2548,547,천호,54340,군자,하남검단산,240430,방화,상일동
2496,05호선,2,3,2548,547,천호,54340,군자,하남검단산,240430,방화,상일동
2497,05호선,2,1,2541,540,왕십리,54400,왕십리,하남검단산,245140,방화,군자
2498,05호선,2,3,2541,540,왕십리,54400,왕십리,하남검단산,235750,방화,군자
2499,05호선,2,2,2541,540,왕십리,54400,왕십리,하남검단산,235750,방화,군자
2500,05호선,1,1,2519,518,까치산,54430,여의도,방화,244310,하남검단산,방화
2501,05호선,1,3,2519,518,까치산,54430,여의도,방화,240540,마천,화곡
2502,02호선,2,2,237,237,당산,53500,홍대입구,성수,235530,성수,신도림
2503,02호선,2,1,237,237,당산,53500,홍대입구,성수,245500,성수,신도림
2504,02호선,2,3,237,237,당산,53500,홍대입구,성수,235530,성수,신도림
2505,02호선,1,3,248,234-2,양천구청,53500,신도림,까치산,235200,신도림,까치산
2506,02호선,2,2,250,211-3,용두,53530,성수,신설동,235830,성수,신설동
2507,02호선,2,3,250,211-3,용두,53530,성수,신설동,235830,성수,신설동
2508,02호선,2,1,245,211-2,신답,53530,성수,신설동,245630,성수,신설동
2509,02호선,1,1,205,205,동대문역사문화공원,53530,을지로입구,성수,245000,성수,성수
2510,02호선,1,1,242,242,아현,53530,홍대입구,성수,245430,성수,을지로입구
2511,02호선,1,2,242,242,아현,53530,홍대입구,성수,235430,성수,을지로입구
2512,02호선,1,3,242,242,아현,53530,홍대입구,성수,235430,성수,을지로입구
